"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 08, 2018","140,200","136,000","141,600","136,000","916.57K","3.09%"
"Jun 07, 2018","136,000","135,000","136,400","134,800","374.56K","0.89%"
"Jun 05, 2018","134,800","135,600","136,000","132,800","335.65K","0.15%"
"Jun 04, 2018","134,600","136,200","137,400","134,200","409.28K","-80.21%"
"Jun 03, 2018","680,000","680,000","680,000","680,000","-","400.00%"
"Jun 01, 2018","136,000","134,800","137,200","134,400","455.43K","1.64%"
"May 31, 2018","133,800","132,000","134,200","130,800","1.04M","2.61%"
"May 30, 2018","130,400","133,400","134,000","129,600","667.65K","-2.40%"
"May 29, 2018","133,600","135,800","136,000","133,400","467.27K","-1.76%"
"May 28, 2018","136,000","137,000","137,400","135,800","270.14K","-80.15%"
"May 27, 2018","685,000","685,000","685,000","685,000","-","400.00%"
"May 25, 2018","137,000","137,000","138,800","136,400","378.46K","0.74%"
"May 24, 2018","136,000","136,400","137,000","135,600","215.96K","-0.58%"
"May 23, 2018","136,800","136,000","137,600","135,400","429.52K","-79.94%"
"May 22, 2018","682,000","682,000","682,000","682,000","-","400.00%"
"May 21, 2018","136,400","137,200","138,000","135,200","504.64K","-80.17%"
"May 20, 2018","688,000","688,000","688,000","688,000","-","400.00%"
"May 18, 2018","137,600","139,400","140,000","136,800","563.26K","-1.29%"
"May 17, 2018","139,400","140,000","140,600","139,400","422.33K","-0.43%"
"May 16, 2018","140,000","142,400","143,000","139,600","619.55K","-1.55%"
"May 15, 2018","142,200","142,800","143,600","142,200","393.36K","-0.84%"
"May 14, 2018","143,400","144,000","144,400","142,800","279.94K","-80.00%"
"May 13, 2018","717,000","717,000","717,000","717,000","-","400.00%"
"May 11, 2018","143,400","144,200","145,800","142,800","547.47K","-0.42%"
"May 10, 2018","144,000","146,000","147,000","143,600","416.33K","-0.96%"
"May 09, 2018","145,400","146,000","148,000","144,600","475.60K","-0.55%"
"May 08, 2018","146,200","145,400","147,600","144,200","453.79K","-79.61%"
"May 07, 2018","717,000","717,000","717,000","717,000","-","400.00%"
"May 04, 2018","143,400","145,000","147,000","143,400","507.55K","-1.38%"
"May 03, 2018","145,400","147,800","149,000","145,200","310.70K","-1.49%"
"May 02, 2018","147,600","145,200","147,800","144,800","508.61K","-79.39%"
"May 01, 2018","716,000","716,000","716,000","716,000","-","400.00%"
"Apr 30, 2018","143,200","144,200","144,200","142,400","302.35K","-80.00%"
"Apr 29, 2018","716,000","716,000","716,000","716,000","-","400.00%"
"Apr 27, 2018","143,200","145,000","145,400","142,400","950.00K","-1.24%"
"Apr 26, 2018","145,000","146,400","149,200","145,000","944.80K","-2.42%"
"Apr 25, 2018","148,600","145,200","150,200","144,800","581.23K","2.48%"
"Apr 24, 2018","145,000","147,000","147,000","144,400","484.58K","-1.36%"
"Apr 23, 2018","147,000","145,400","147,600","145,400","309.14K","-79.81%"
"Apr 22, 2018","728,000","728,000","728,000","728,000","-","400.00%"
"Apr 20, 2018","145,600","147,600","149,000","145,200","478.97K","-1.36%"
"Apr 19, 2018","147,600","148,400","149,600","146,800","622.22K","-1.86%"
"Apr 18, 2018","150,400","150,200","151,600","150,000","387.27K","0.53%"
"Apr 17, 2018","149,600","150,800","151,600","149,000","442.02K","-0.40%"
"Apr 16, 2018","150,200","153,000","153,000","150,000","384.08K","-80.34%"
"Apr 15, 2018","764,000","764,000","764,000","764,000","-","400.00%"
"Apr 13, 2018","152,800","151,600","153,200","150,600","341.19K","0.92%"
"Apr 12, 2018","151,400","153,800","154,200","151,000","558.71K","-1.82%"
"Apr 11, 2018","154,200","154,400","156,200","153,800","306.43K","-0.52%"
"Apr 10, 2018","155,000","154,200","156,600","153,800","393.04K","0.13%"
"Apr 09, 2018","154,800","153,800","154,800","152,800","290.08K","-79.90%"
"Apr 08, 2018","770,000","770,000","770,000","770,000","-","400.00%"
"Apr 06, 2018","154,000","155,200","156,400","153,200","340.67K","-1.16%"
"Apr 05, 2018","155,800","152,800","155,800","152,400","471.66K","3.32%"
"Apr 04, 2018","150,800","156,400","157,200","149,400","823.83K","-3.95%"
"Apr 03, 2018","157,000","159,600","159,800","156,000","340.51K","0.00%"
"Apr 02, 2018","157,000","156,600","158,400","156,400","357.42K","-80.18%"
"Apr 01, 2018","792,000","792,000","792,000","792,000","-","400.00%"
"Mar 30, 2018","158,400","158,800","159,800","157,200","288.57K","0.76%"
"Mar 29, 2018","157,200","156,800","158,000","155,600","337.59K","0.26%"
"Mar 28, 2018","156,800","157,400","158,600","155,400","262.07K","-0.63%"
"Mar 27, 2018","157,800","160,000","160,000","157,200","282.56K","0.00%"
"Mar 26, 2018","157,800","155,600","158,000","155,400","275.99K","0.77%"
"Mar 23, 2018","156,600","157,600","158,400","156,000","466.03K","-2.49%"
"Mar 22, 2018","160,600","159,800","161,000","159,600","313.96K","1.13%"
"Mar 21, 2018","158,800","159,000","159,600","158,400","369.32K","-0.13%"
"Mar 20, 2018","159,000","155,400","159,200","154,800","411.85K","1.27%"
"Mar 19, 2018","157,000","160,200","160,400","156,400","599.13K","-80.40%"
"Mar 18, 2018","801,000","801,000","801,000","801,000","-","400.00%"
"Mar 16, 2018","160,200","163,200","163,400","159,400","717.18K","-2.32%"
"Mar 15, 2018","164,000","162,600","164,800","161,400","331.81K","1.36%"
"Mar 14, 2018","161,800","162,600","162,800","160,200","376.11K","-1.34%"
"Mar 13, 2018","164,000","161,200","165,200","160,600","605.28K","1.74%"
"Mar 12, 2018","161,200","161,600","163,000","160,800","344.76K","0.50%"
"Mar 09, 2018","160,400","160,600","162,800","159,400","428.84K","0.38%"
"Mar 08, 2018","159,800","159,600","159,800","158,200","395.91K","0.50%"
"Mar 07, 2018","159,000","160,800","161,000","158,200","360.35K","-0.13%"
"Mar 06, 2018","159,200","157,200","160,000","156,400","382.31K","2.18%"
"Mar 05, 2018","155,800","157,200","158,000","155,800","395.02K","-80.18%"
"Mar 04, 2018","786,000","786,000","786,000","786,000","-","400.00%"
"Mar 02, 2018","157,200","158,800","160,000","154,400","985.85K","-80.42%"
"Mar 01, 2018","803,000","803,000","803,000","803,000","-","400.00%"
"Feb 28, 2018","160,600","161,600","163,600","160,400","924.41K","-0.12%"
"Feb 27, 2018","160,800","162,000","162,600","160,200","654.20K","-0.74%"
"Feb 26, 2018","162,000","166,800","166,800","161,600","612.16K","-2.29%"
"Feb 23, 2018","165,800","166,200","168,400","164,000","354.17K","0.24%"
"Feb 22, 2018","165,400","166,200","167,400","163,800","361.11K","-0.72%"
"Feb 21, 2018","166,600","162,000","167,200","161,800","707.20K","3.22%"
"Feb 20, 2018","161,400","163,600","163,600","160,800","335.85K","-1.59%"
"Feb 19, 2018","164,000","166,000","166,000","163,000","403.62K","1.11%"
"Feb 14, 2018","162,200","162,400","163,800","161,600","369.16K","0.75%"
"Feb 13, 2018","161,000","162,600","164,400","160,600","675.62K","0.63%"
"Feb 12, 2018","160,000","163,400","163,400","159,600","845.58K","-80.20%"
"Feb 11, 2018","808,000","808,000","808,000","808,000","-","400.00%"
"Feb 09, 2018","161,600","163,400","166,000","161,200","789.81K","-4.15%"
"Feb 08, 2018","168,600","172,000","172,000","168,400","512.69K","0.00%"
"Feb 07, 2018","168,600","174,000","174,400","168,000","478.60K","-0.94%"
"Feb 06, 2018","170,200","172,800","175,600","167,600","687.93K","-3.19%"
"Feb 05, 2018","175,800","181,000","181,000","175,400","484.56K","-80.57%"
"Feb 04, 2018","905,000","905,000","905,000","905,000","-","400.00%"
"Feb 02, 2018","181,000","186,000","186,400","180,400","410.47K","-1.95%"
"Feb 01, 2018","184,600","182,000","186,400","181,800","402.91K","1.43%"
"Jan 31, 2018","182,000","186,600","189,000","182,000","623.26K","-2.26%"
"Jan 30, 2018","186,200","185,600","190,000","184,600","495.34K","-0.11%"
"Jan 29, 2018","186,400","184,600","189,600","184,400","514.42K","-79.89%"
"Jan 28, 2018","927,000","927,000","927,000","927,000","-","400.00%"
"Jan 26, 2018","185,400","182,600","185,800","182,000","556.79K","1.53%"
"Jan 25, 2018","182,600","175,600","184,400","173,400","845.52K","3.99%"
"Jan 24, 2018","175,600","177,800","177,800","174,000","590.52K","-1.24%"
"Jan 23, 2018","177,800","179,800","179,800","176,800","395.55K","-0.45%"
"Jan 22, 2018","178,600","176,800","178,600","176,400","377.48K","-79.73%"
"Jan 21, 2018","881,000","881,000","881,000","881,000","-","400.00%"
"Jan 19, 2018","176,200","181,000","181,400","176,000","502.48K","-2.44%"
"Jan 18, 2018","180,600","178,600","181,200","178,600","450.44K","1.69%"
"Jan 17, 2018","177,600","180,600","181,200","177,600","534.96K","-1.66%"
"Jan 16, 2018","180,600","183,800","184,800","178,600","468.21K","-1.95%"
"Jan 15, 2018","184,200","183,400","185,000","182,200","295.94K","-79.74%"
"Jan 14, 2018","909,000","909,000","909,000","909,000","-","400.00%"
"Jan 12, 2018","181,800","184,000","186,000","180,200","446.89K","-0.87%"
"Jan 11, 2018","183,400","185,600","186,800","181,800","467.69K","-1.19%"
"Jan 10, 2018","185,600","188,600","195,000","185,400","581.43K","-1.69%"
"Jan 09, 2018","188,800","188,800","190,400","186,600","370.79K","-0.63%"
"Jan 08, 2018","190,000","183,000","190,600","181,600","955.33K","4.63%"
"Jan 05, 2018","181,600","178,600","183,600","176,000","683.71K","1.68%"
"Jan 04, 2018","178,600","175,800","179,400","174,600","649.63K","2.53%"
"Jan 03, 2018","174,200","175,200","176,800","172,800","423.59K","-1.58%"
"Jan 02, 2018","177,000","174,200","177,000","174,000","385.39K","-79.66%"
"Jan 01, 2018","870,000","870,000","870,000","870,000","-","400.00%"
"Dec 28, 2017","174,000","176,000","176,200","172,000","310.48K","-0.80%"
"Dec 27, 2017","175,400","174,400","175,600","173,200","286.70K","0.34%"
"Dec 26, 2017","174,800","173,000","176,000","171,800","518.62K","1.39%"
"Dec 22, 2017","172,400","170,000","172,800","168,600","436.80K","2.38%"
"Dec 21, 2017","168,400","169,800","170,600","166,800","312.48K","-0.82%"
"Dec 20, 2017","169,800","171,800","173,600","169,800","341.41K","-0.70%"
"Dec 19, 2017","171,000","172,600","174,000","170,000","379.27K","-0.58%"
"Dec 18, 2017","172,000","168,800","173,000","168,000","521.80K","-79.62%"
"Dec 17, 2017","844,000","844,000","844,000","844,000","-","400.00%"
"Dec 15, 2017","168,800","168,200","168,800","167,400","408.78K","1.08%"
"Dec 14, 2017","167,000","168,400","169,800","167,000","714.98K","-0.71%"
"Dec 13, 2017","168,200","165,800","168,400","164,800","357.89K","1.57%"
"Dec 12, 2017","165,600","164,400","169,000","164,400","347.12K","0.24%"
"Dec 11, 2017","165,200","166,000","167,000","164,000","282.89K","-0.48%"
"Dec 08, 2017","166,000","167,000","167,600","164,200","294.22K","-0.84%"
"Dec 07, 2017","167,400","166,800","169,600","165,800","736.39K","1.33%"
"Dec 06, 2017","165,200","166,600","166,800","164,800","323.95K","-0.84%"
"Dec 05, 2017","166,600","168,000","168,600","166,200","319.75K","-0.72%"
"Dec 04, 2017","167,800","167,400","169,600","165,600","660.80K","-79.81%"
"Dec 03, 2017","831,000","831,000","831,000","831,000","0.02K","400.00%"
"Dec 01, 2017","166,200","161,800","166,600","160,200","765.50K","3.88%"
"Nov 30, 2017","160,000","162,200","162,200","160,000","765.53K","-1.48%"
"Nov 29, 2017","162,400","161,000","162,800","160,400","458.71K","0.62%"
"Nov 28, 2017","161,400","159,800","162,200","159,200","476.65K","1.51%"
"Nov 27, 2017","159,000","161,600","161,800","157,600","586.19K","-80.37%"
"Nov 26, 2017","810,000","810,000","810,000","810,000","0.01K","400.00%"
"Nov 24, 2017","162,000","160,000","162,400","159,400","338.65K","1.12%"
"Nov 23, 2017","160,200","161,000","161,400","158,800","337.03K","0.00%"
"Nov 22, 2017","160,200","162,800","163,000","159,600","474.61K","-0.87%"
"Nov 21, 2017","161,600","160,400","162,000","159,600","391.34K","0.87%"
"Nov 20, 2017","160,200","161,600","161,800","159,200","428.87K","-80.10%"
"Nov 19, 2017","805,000","805,000","805,000","805,000","0.01K","400.00%"
"Nov 17, 2017","161,000","161,400","164,400","160,400","726.06K","0.37%"
"Nov 16, 2017","160,400","161,000","161,600","159,600","396.47K","-0.37%"
"Nov 15, 2017","161,000","161,000","161,600","158,400","449.89K","0.00%"
"Nov 14, 2017","161,000","164,400","164,400","160,400","544.74K","-1.71%"
"Nov 13, 2017","163,800","162,200","164,800","161,400","470.65K","-79.88%"
"Nov 12, 2017","814,000","814,000","814,000","814,000","0.01K","400.00%"
"Nov 10, 2017","162,800","164,400","166,000","161,400","785.87K","-1.33%"
"Nov 09, 2017","165,000","168,600","168,800","164,800","882.58K","-2.83%"
"Nov 08, 2017","169,800","170,800","171,200","168,400","512.97K","-1.28%"
"Nov 07, 2017","172,000","174,400","174,400","170,000","363.98K","-0.12%"
"Nov 06, 2017","172,200","172,000","174,800","171,000","322.03K","-80.05%"
"Nov 05, 2017","863,000","863,000","863,000","863,000","0.00K","400.00%"
"Nov 03, 2017","172,600","170,400","173,600","170,000","314.78K","0.82%"
"Nov 02, 2017","171,200","172,000","174,600","171,000","352.42K","-0.47%"
"Nov 01, 2017","172,000","174,000","175,800","170,600","858.83K","-3.80%"
"Oct 31, 2017","178,800","175,000","179,200","173,600","649.55K","2.05%"
"Oct 30, 2017","175,200","177,400","179,800","174,000","528.04K","-80.07%"
"Oct 29, 2017","879,000","879,000","879,000","879,000","0.01K","400.00%"
"Oct 27, 2017","175,800","172,000","175,800","172,000","1.18M","4.64%"
"Oct 26, 2017","168,000","168,800","170,800","166,000","1.71M","4.48%"
"Oct 25, 2017","160,800","160,000","162,200","159,000","453.88K","0.37%"
"Oct 24, 2017","160,200","159,400","162,000","159,000","275.81K","0.25%"
"Oct 23, 2017","159,800","161,200","162,400","158,600","324.28K","-80.05%"
"Oct 22, 2017","801,000","801,000","801,000","801,000","0.03K","400.00%"
"Oct 20, 2017","160,200","163,600","164,600","158,400","515.07K","-1.23%"
"Oct 19, 2017","162,200","163,600","165,200","161,000","789.44K","-0.49%"
"Oct 18, 2017","163,000","153,600","163,400","153,600","1.10M","6.12%"
"Oct 17, 2017","153,600","153,400","154,400","152,800","453.55K","0.79%"
"Oct 16, 2017","152,400","152,800","153,400","151,800","301.42K","0.00%"
"Oct 13, 2017","152,400","153,600","153,600","151,600","360.14K","-0.78%"
"Oct 12, 2017","153,600","150,200","154,400","150,200","571.94K","2.26%"
"Oct 11, 2017","150,200","150,200","151,000","149,200","296.00K","-0.66%"
"Oct 10, 2017","151,200","149,400","154,000","148,800","785.71K","-79.70%"
"Oct 09, 2017","745,000","745,000","745,000","745,000","0.00K","400.00%"
"Sep 29, 2017","149,000","146,600","149,800","146,600","263.98K","1.64%"
"Sep 28, 2017","146,600","146,000","149,000","146,000","543.63K","-0.14%"
"Sep 27, 2017","146,800","150,000","150,400","146,800","448.57K","-2.52%"
"Sep 26, 2017","150,600","149,200","151,000","147,200","378.13K","-0.13%"
"Sep 25, 2017","150,800","152,000","152,600","149,800","369.09K","-80.26%"
"Sep 24, 2017","764,000","764,000","764,000","764,000","-","400.00%"
"Sep 22, 2017","152,800","153,000","155,000","151,000","324.73K","0.13%"
"Sep 21, 2017","152,600","155,400","156,200","152,000","338.67K","-2.55%"
"Sep 20, 2017","156,600","154,800","157,400","153,400","431.33K","1.69%"
"Sep 19, 2017","154,000","155,000","155,400","152,800","369.71K","-1.41%"
"Sep 18, 2017","156,200","152,400","157,200","152,200","601.27K","-79.45%"
"Sep 17, 2017","760,000","760,000","760,000","760,000","0.03K","400.00%"
"Sep 15, 2017","152,000","152,800","152,800","150,400","485.56K","-0.65%"
"Sep 14, 2017","153,000","146,000","153,800","145,800","913.07K","4.94%"
"Sep 13, 2017","145,800","146,600","147,000","145,000","322.83K","-0.82%"
"Sep 12, 2017","147,000","144,600","148,400","143,600","414.06K","2.08%"
"Sep 11, 2017","144,000","145,400","145,400","143,400","377.43K","-80.19%"
"Sep 10, 2017","727,000","727,000","727,000","727,000","-","400.00%"
"Sep 08, 2017","145,400","145,000","146,600","144,800","338.51K","-0.41%"
"Sep 07, 2017","146,000","147,200","147,400","146,000","340.57K","-0.95%"
"Sep 06, 2017","147,400","145,800","147,800","145,000","385.94K","0.14%"
"Sep 05, 2017","147,200","145,600","148,400","145,400","426.25K","1.38%"
"Sep 04, 2017","145,200","144,800","146,800","144,800","701.98K","-80.54%"
"Sep 03, 2017","746,000","746,000","746,000","746,000","-","400.00%"
"Sep 01, 2017","149,200","151,400","152,200","149,000","533.30K","-1.19%"
"Aug 31, 2017","151,000","153,800","154,000","150,200","728.72K","-2.45%"
"Aug 30, 2017","154,800","155,600","156,600","154,200","404.94K","-0.51%"
"Aug 29, 2017","155,600","155,800","156,000","153,400","451.26K","-0.64%"
"Aug 28, 2017","156,600","156,200","158,600","155,800","395.04K","-79.92%"
"Aug 27, 2017","780,000","780,000","780,000","780,000","-","400.00%"
"Aug 25, 2017","156,000","154,200","157,400","154,200","412.96K","1.17%"
"Aug 24, 2017","154,200","154,000","154,800","153,200","366.50K","-0.26%"
"Aug 23, 2017","154,600","154,400","156,200","154,000","475.89K","0.78%"
"Aug 22, 2017","153,400","156,200","156,200","152,600","589.24K","-1.79%"
"Aug 21, 2017","156,200","156,800","157,000","155,000","202.16K","-0.38%"
"Aug 18, 2017","156,800","154,600","157,000","154,600","216.27K","0.90%"
"Aug 17, 2017","155,400","156,200","157,200","155,200","366.85K","-1.27%"
"Aug 16, 2017","157,400","156,000","158,000","155,800","348.97K","-79.79%"
"Aug 15, 2017","779,000","779,000","779,000","779,000","0.01K","400.00%"
"Aug 14, 2017","155,800","161,400","161,400","155,200","396.79K","-2.01%"
"Aug 11, 2017","159,000","156,200","159,600","156,000","269.70K","0.13%"
"Aug 10, 2017","158,800","158,800","160,400","158,200","367.36K","-0.50%"
"Aug 09, 2017","159,600","159,600","161,400","159,400","259.49K","-1.48%"
"Aug 08, 2017","162,000","160,200","163,200","160,000","510.18K","1.76%"
"Aug 07, 2017","159,200","155,400","160,600","153,600","647.47K","2.58%"
"Aug 04, 2017","155,200","155,800","157,000","155,200","336.23K","-0.26%"
"Aug 03, 2017","155,600","158,800","159,600","155,000","673.89K","-2.14%"
"Aug 02, 2017","159,000","158,400","160,000","158,200","413.36K","-0.13%"
"Aug 01, 2017","159,200","158,800","160,400","158,000","404.34K","-0.87%"
"Jul 31, 2017","160,600","159,800","161,600","157,200","431.19K","-79.90%"
"Jul 30, 2017","799,000","799,000","799,000","799,000","0.02K","400.00%"
"Jul 28, 2017","159,800","164,200","164,800","159,800","629.07K","-3.15%"
"Jul 27, 2017","165,000","164,000","165,800","163,800","352.21K","0.00%"
"Jul 26, 2017","165,000","168,000","168,200","163,800","411.67K","-1.43%"
"Jul 25, 2017","167,400","166,800","167,600","164,800","319.98K","0.48%"
"Jul 24, 2017","166,600","167,400","167,600","164,200","342.75K","-80.14%"
"Jul 23, 2017","839,000","839,000","839,000","839,000","-","400.00%"
"Jul 21, 2017","167,800","166,400","168,000","166,400","303.92K","0.48%"
"Jul 20, 2017","167,000","166,600","168,400","165,400","306.27K","0.00%"
"Jul 19, 2017","167,000","166,200","168,400","166,000","347.04K","0.60%"
"Jul 18, 2017","166,000","168,200","168,800","165,200","305.75K","-1.07%"
"Jul 17, 2017","167,800","168,000","168,800","167,000","353.67K","0.00%"
"Jul 14, 2017","167,800","165,800","167,800","165,200","316.38K","1.08%"
"Jul 13, 2017","166,000","163,400","167,400","163,400","432.55K","1.10%"
"Jul 12, 2017","164,200","166,200","167,800","163,000","339.62K","-1.08%"
"Jul 11, 2017","166,000","162,600","167,000","162,600","397.89K","2.09%"
"Jul 10, 2017","162,600","165,800","166,800","162,600","463.34K","-80.60%"
"Jul 09, 2017","838,000","838,000","838,000","838,000","-","400.00%"
"Jul 07, 2017","167,600","165,000","168,200","164,400","465.49K","1.58%"
"Jul 06, 2017","165,000","166,800","167,000","163,600","522.89K","-1.20%"
"Jul 05, 2017","167,000","167,400","168,000","166,200","325.16K","-0.60%"
"Jul 04, 2017","168,000","168,000","169,400","167,400","223.66K","-0.47%"
"Jul 03, 2017","168,800","168,800","170,000","166,600","319.99K","-79.86%"
"Jul 02, 2017","838,000","838,000","838,000","838,000","-","400.00%"
"Jun 30, 2017","167,600","169,000","170,000","167,000","530.19K","-1.76%"
"Jun 29, 2017","170,600","172,800","173,600","170,200","334.83K","-0.93%"
"Jun 28, 2017","172,200","171,600","173,000","170,200","506.02K","-0.92%"
"Jun 27, 2017","173,800","178,000","180,400","173,200","615.91K","-2.14%"
"Jun 26, 2017","177,600","178,200","180,600","176,200","292.76K","-79.98%"
"Jun 25, 2017","887,000","887,000","887,000","887,000","-","400.00%"
"Jun 23, 2017","177,400","176,800","179,200","175,000","284.42K","0.80%"
"Jun 22, 2017","176,000","175,600","177,600","174,200","265.10K","0.00%"
"Jun 21, 2017","176,000","171,400","176,200","166,400","474.86K","1.62%"
"Jun 20, 2017","173,200","178,400","178,600","172,800","419.44K","-1.37%"
"Jun 19, 2017","175,600","177,400","179,600","175,200","317.25K","-80.31%"
"Jun 18, 2017","892,000","892,000","892,000","892,000","0.01K","400.00%"
"Jun 16, 2017","178,400","177,800","178,400","174,600","482.74K","0.79%"
"Jun 15, 2017","177,000","176,000","179,200","175,800","379.63K","0.23%"
"Jun 14, 2017","176,600","179,600","182,800","175,000","657.29K","-1.34%"
"Jun 13, 2017","179,000","179,000","183,800","178,200","562.65K","0.00%"
"Jun 12, 2017","179,000","185,200","186,600","179,000","976.01K","-81.35%"
"Jun 11, 2017","960,000","960,000","960,000","960,000","0.11K","400.00%"
"Jun 09, 2017","192,000","179,000","195,000","178,800","897.57K","7.87%"
"Jun 08, 2017","178,000","177,000","178,600","175,400","483.26K","1.60%"
"Jun 07, 2017","175,200","175,200","177,600","174,200","381.75K","0.00%"
"Jun 05, 2017","175,200","170,800","177,400","170,800","439.87K","-79.72%"
"Jun 04, 2017","864,000","864,000","864,000","864,000","0.00K","400.00%"
"Jun 02, 2017","172,800","168,600","172,800","168,600","343.14K","2.61%"
"Jun 01, 2017","168,400","170,000","172,000","168,400","275.53K","-0.36%"
"May 31, 2017","169,000","169,800","172,800","168,600","477.49K","-0.82%"
"May 30, 2017","170,400","171,200","171,800","169,000","335.79K","-0.47%"
"May 29, 2017","171,200","172,000","172,800","170,400","226.97K","0.12%"
"May 26, 2017","171,000","172,000","172,600","170,800","303.04K","0.35%"
"May 25, 2017","170,400","171,000","171,600","169,600","334.04K","0.00%"
"May 24, 2017","170,400","170,000","171,000","168,400","457.69K","1.19%"
"May 23, 2017","168,400","169,200","170,000","167,600","347.84K","-0.59%"
"May 22, 2017","169,400","169,600","169,600","166,800","340.68K","1.80%"
"May 19, 2017","166,400","164,400","166,600","164,400","275.78K","0.97%"
"May 18, 2017","164,800","165,800","166,400","163,400","289.71K","-0.96%"
"May 17, 2017","166,400","167,000","167,600","165,800","347.05K","-0.83%"
"May 16, 2017","167,800","167,800","170,000","166,000","274.71K","0.00%"
"May 15, 2017","167,800","170,600","170,800","166,800","236.60K","-1.06%"
"May 12, 2017","169,600","172,800","173,000","168,400","382.91K","-2.08%"
"May 11, 2017","173,200","168,200","173,200","167,400","857.38K","5.10%"
"May 10, 2017","164,800","171,800","175,600","164,600","705.04K","-2.49%"
"May 08, 2017","169,000","164,600","169,000","163,000","668.45K","-79.47%"
"May 07, 2017","823,000","823,000","823,000","823,000","0.00K","400.00%"
"May 04, 2017","164,600","161,200","164,600","160,600","440.78K","2.75%"
"May 02, 2017","160,200","160,000","161,400","158,000","530.51K","0.13%"
"Apr 28, 2017","160,000","158,200","160,600","158,200","562.07K","1.14%"
"Apr 27, 2017","158,200","159,200","160,000","157,000","777.32K","-1.98%"
"Apr 26, 2017","161,400","163,000","163,200","160,800","573.72K","-0.98%"
"Apr 25, 2017","163,000","163,000","163,000","160,600","474.52K","0.62%"
"Apr 24, 2017","162,000","162,200","162,600","161,000","379.90K","-80.07%"
"Apr 23, 2017","813,000","813,000","813,000","813,000","0.04K","400.00%"
"Apr 21, 2017","162,600","160,200","162,600","159,200","399.97K","2.14%"
"Apr 20, 2017","159,200","157,000","160,000","156,200","351.12K","2.45%"
"Apr 19, 2017","155,400","155,600","157,000","155,400","301.50K","-0.13%"
"Apr 18, 2017","155,600","158,200","158,200","155,400","256.19K","-0.89%"
"Apr 17, 2017","157,000","156,000","158,600","154,600","191.44K","-0.25%"
"Apr 14, 2017","157,400","159,600","162,200","157,200","298.65K","-1.87%"
"Apr 13, 2017","160,400","154,600","160,600","154,000","760.24K","4.43%"
"Apr 12, 2017","153,600","154,600","155,400","151,400","913.78K","-0.26%"
"Apr 11, 2017","154,000","162,000","162,200","153,400","1.22M","-5.87%"
"Apr 10, 2017","163,600","164,600","165,600","162,200","351.77K","-80.24%"
"Apr 09, 2017","828,000","828,000","828,000","828,000","0.02K","400.00%"
"Apr 07, 2017","165,600","167,400","168,400","165,000","282.10K","-1.43%"
"Apr 06, 2017","168,000","167,600","168,000","165,200","352.93K","-0.36%"
"Apr 05, 2017","168,600","171,400","171,800","167,000","483.20K","-0.82%"
"Apr 04, 2017","170,000","173,600","173,800","169,200","295.88K","-2.63%"
"Apr 03, 2017","174,600","171,000","175,600","168,600","274.38K","-79.58%"
"Apr 02, 2017","855,000","855,000","855,000","855,000","0.01K","400.00%"
"Mar 31, 2017","171,000","172,200","174,000","170,800","249.88K","-0.70%"
"Mar 30, 2017","172,200","173,000","174,800","171,200","271.24K","-0.35%"
"Mar 29, 2017","172,800","171,800","173,000","170,800","239.00K","1.29%"
"Mar 28, 2017","170,600","177,000","177,200","170,200","412.18K","-3.62%"
"Mar 27, 2017","177,000","173,000","178,400","173,000","302.12K","-79.70%"
"Mar 26, 2017","872,000","872,000","872,000","872,000","0.01K","400.00%"
"Mar 24, 2017","174,400","172,800","176,000","172,800","267.73K","0.93%"
"Mar 23, 2017","172,800","172,000","174,400","170,200","327.01K","1.77%"
"Mar 22, 2017","169,800","174,000","174,200","169,200","395.50K","-2.53%"
"Mar 21, 2017","174,200","165,600","174,400","165,000","734.20K","6.48%"
"Mar 20, 2017","163,600","166,000","166,000","162,000","202.75K","-1.09%"
"Mar 17, 2017","165,400","165,000","166,600","163,800","294.80K","0.98%"
"Mar 16, 2017","163,800","166,800","167,000","163,400","266.56K","-0.12%"
"Mar 15, 2017","164,000","163,400","165,200","162,000","203.86K","0.61%"
"Mar 14, 2017","163,000","165,400","166,600","162,200","399.30K","-1.33%"
"Mar 13, 2017","165,200","160,000","166,600","159,800","417.13K","-79.35%"
"Mar 12, 2017","800,000","800,000","800,000","800,000","-","400.00%"
"Mar 10, 2017","160,000","157,800","160,400","156,600","244.48K","1.39%"
"Mar 09, 2017","157,800","160,200","161,200","157,800","341.14K","-1.38%"
"Mar 08, 2017","160,000","159,600","161,400","158,200","281.88K","0.13%"
"Mar 07, 2017","159,800","160,000","161,200","158,800","241.53K","-0.13%"
"Mar 06, 2017","160,000","162,000","163,400","159,000","289.95K","-80.22%"
"Mar 05, 2017","809,000","809,000","809,000","809,000","-","400.00%"
"Mar 03, 2017","161,800","163,200","167,800","158,800","491.48K","-0.74%"
"Mar 02, 2017","163,000","159,800","163,800","158,000","749.48K","-78.99%"
"Mar 01, 2017","776,000","776,000","776,000","776,000","-","400.00%"
"Feb 28, 2017","155,200","158,800","160,000","155,200","486.33K","-2.51%"
"Feb 27, 2017","159,200","160,000","161,400","158,400","169.46K","-0.87%"
"Feb 24, 2017","160,600","160,600","161,400","158,600","319.27K","-0.62%"
"Feb 23, 2017","161,600","161,000","163,000","160,800","484.74K","1.38%"
"Feb 22, 2017","159,400","157,600","160,000","157,200","517.17K","0.89%"
